Index,ProductName,ScrapeDate,ScrapedIndex,ScrapedIndexTrueRank,CorrectedIndexTrueRank,ScrapedIndexPrice,CorrectedPrice,ScrapedIndexVendor,ScrapedIndexVendorType,BBScrapedPrice,BBVendorType,BBVendor,BBCorrectedPrice
5200,OXO Tot Silicone Tub Drain Stopper- Aqua,2016-09-06,20,19,19,38.99,38.99,Smile Holiday,Other,7.99,Amazon,Ships from and sold by Amazon.com.,14.06
5201,OXO Tot Silicone Tub Drain Stopper- Aqua,2016-09-06,21,20,20,39.54,39.54,ACoolStaff,Other,7.99,Amazon,Ships from and sold by Amazon.com.,14.06
5202,OXO Tot Silicone Tub Drain Stopper- Aqua,2016-09-06,22,21,21,39.99,39.99,Melon007,Other,7.99,Amazon,Ships from and sold by Amazon.com.,14.06
5203,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,2016-06-26,1,1,1,59.9,59.9,DigitalEtc,Other,59.95,Amazon,Ships from and sold by Amazon.com.,65.57000000000001
5204,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,2016-06-26,2,2,2,59.95,65.56999999999999,Amazon.com,Amazon,59.95,Amazon,Ships from and sold by Amazon.com.,65.57000000000001
5205,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,2016-06-26,3,3,3,71.5,71.5,Deal-Hunters,Other,59.95,Amazon,Ships from and sold by Amazon.com.,65.57000000000001
5206,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,2016-06-26,4,4,4,72.78,72.78,JM PRIME,Other,59.95,Amazon,Ships from and sold by Amazon.com.,65.57000000000001
5207,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,2016-06-26,5,5,5,73.25,73.25,RJRAnderson,Other,59.95,Amazon,Ships from and sold by Amazon.com.,65.57000000000001
5208,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,2016-06-26,6,5,5,73.25,73.25,Technology Galaxy,Other,59.95,Amazon,Ships from and sold by Amazon.com.,65.57000000000001
5209,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,2016-06-26,7,6,6,76.36,76.36,AztekComputers,Other,59.95,Amazon,Ships from and sold by Amazon.com.,65.57000000000001
5210,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,2016-06-26,8,7,7,78.45999999999999,78.45999999999999,Beach Audio,Other,59.95,Amazon,Ships from and sold by Amazon.com.,65.57000000000001
5211,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,2016-06-26,9,8,8,84.04000000000001,84.04000000000001,LGeOO Electronics,Other,59.95,Amazon,Ships from and sold by Amazon.com.,65.57000000000001
5212,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,2016-06-26,10,9,9,84.98999999999999,84.98999999999999,Mitch Mel Corp Same Day Shipping,Other,59.95,Amazon,Ships from and sold by Amazon.com.,65.57000000000001
5213,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,2016-06-26,11,10,10,85.95,85.95,SuperDealsHub,Other,59.95,Amazon,Ships from and sold by Amazon.com.,65.57000000000001
5214,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,2016-06-26,12,11,11,86.90000000000001,86.90000000000001,S-B-E TECH,Other,59.95,Amazon,Ships from and sold by Amazon.com.,65.57000000000001
5215,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,2016-06-26,13,12,12,87,87,Entegron,Other,59.95,Amazon,Ships from and sold by Amazon.com.,65.57000000000001
5216,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,2016-06-26,14,13,13,87.34,87.34,Anaconda Technology,Other,59.95,Amazon,Ships from and sold by Amazon.com.,65.57000000000001
5217,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,2016-06-26,15,14,14,87.40000000000001,87.40000000000001,IPC-Store,Other,59.95,Amazon,Ships from and sold by Amazon.com.,65.57000000000001
5218,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,2016-06-26,16,15,15,87.65000000000001,87.65000000000001,101 Computers,Other,59.95,Amazon,Ships from and sold by Amazon.com.,65.57000000000001
5219,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,2016-06-26,17,16,16,88.8,88.8,FonsTech,Other,59.95,Amazon,Ships from and sold by Amazon.com.,65.57000000000001
5220,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,2016-06-26,18,17,17,89.05,89.05,DataVision Computer Video,Other,59.95,Amazon,Ships from and sold by Amazon.com.,65.57000000000001
5221,Olympus Tracker 10x25 Porro Prism Compact & Lightweight Binocular,2016-06-26,19,18,18,114.81,114.81,Iowa Liquidations,Other,59.95,Amazon,Ships from and sold by Amazon.com.,65.57000000000001
5222,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,1,1,1,50,50,SunPackSupply,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5223,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,4,4,2,57.99,57.99,Nutrition Depot,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5224,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,5,5,3,62.99,62.99,Advantage Supplements™,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5225,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,7,7,4,63.79,63.79,"Soap.com (Quidsi Retail, an Amazon company)",Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5226,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,8,8,5,64.48,64.48,ToyStoreSupply,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5227,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,9,9,6,64.87,64.87,MINDeyes,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5228,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,11,11,7,65.48,65.48,YenuTilaye,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5229,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,12,12,8,66.88,66.88,The Lilly Pad,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5230,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,2,2,9,57.97,67.3,Amazon.com,Amazon,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5231,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,3,3,10,57.99,67.31999999999999,Next Gen Nutrition,FBA,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5232,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,13,13,11,68.95999999999999,68.95999999999999,HealthDesigns,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5233,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,14,14,12,69.65000000000001,69.65000000000001,Silver Fitness LLC,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5234,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,51,47,12,69.65000000000001,69.65000000000001,Silver Fitness LLC,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5235,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,15,15,13,70.97,70.97,Fitness Support Services,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5236,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,16,16,14,72.98999999999999,72.98999999999999,Gym Things,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5237,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,6,6,15,63.79,73.12,Quidsi Retail LLC,FBA,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5238,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,10,10,16,64.95,74.28,A1 Shopper,FBA,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5239,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,17,17,17,74.48,74.48,evitamins,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5240,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,18,18,18,74.48999999999999,74.48999999999999,MEDSUPPLY,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5241,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,19,19,19,75.22,75.22,Sage-N-Sun,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5242,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,20,20,20,75.38,75.38,Nutricity,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5243,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,21,21,21,75.97,75.97,Universo Extremo,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5244,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,22,22,22,75.98999999999999,75.98999999999999,PerformanceNutrition,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5245,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,23,23,23,78.08,78.08,CG Trade,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5246,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,24,24,24,79.98999999999999,79.98999999999999,Dynamic Health,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5247,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,25,25,25,80.12,80.12,BioD,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5248,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,52,48,26,80.48,80.48,BioD,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5249,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,26,26,27,80.48999999999999,80.48999999999999,Shop Kelley Green,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5250,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,27,27,28,80.56,80.56,Better than Outlet,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5251,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,28,28,29,80.7,80.7,Dietary Depot®,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5252,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,29,29,30,81.23999999999999,81.23999999999999,Busy Bee's World,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5253,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,53,49,31,81.98,81.98,Universo Extremo,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5254,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,30,30,32,82.98999999999999,82.98999999999999,Nutricelebrity,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5255,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,31,31,33,83.15000000000001,83.15000000000001,OxKom,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5256,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,32,32,34,83.48,83.48,Deal Deals,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5257,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,54,50,35,83.7,83.7,Dietary Depot®,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5258,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,55,51,36,84.16,84.16,Dietary Depot®,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5259,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,33,33,37,84.18000000000001,84.18000000000001,Supplement Central Inc.,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5260,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,34,34,38,84.29000000000001,84.29000000000001,Cinnam,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5261,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,35,35,39,84.48999999999999,84.48999999999999,vita-cost,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5262,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,36,36,40,84.67,84.67,Minnie Million Mall,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5263,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,61,53,41,85.7,85.7,Dietary Depot®,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5264,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,62,53,41,85.7,85.7,Dietary Depot®,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5265,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,37,37,42,85.81999999999999,85.81999999999999,VitaminLife,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5266,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,38,38,43,86.06999999999999,86.06999999999999,Perfect Home & Health,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5267,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,63,54,44,87.7,87.7,Dietary Depot®,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5268,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,39,39,45,89.44,89.44,Please and Thank You LLC,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5269,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,40,40,46,91.29000000000001,91.29000000000001,California General Store,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5270,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,56,52,46,91.29000000000001,91.29000000000001,California General Store,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5271,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,64,55,47,93.7,93.7,Dietary Depot®,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5272,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,41,41,48,103.48,103.48,Shopping Depot USA,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5273,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,42,42,49,104.95,104.95,All Supplements Store,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5274,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,43,43,50,106.49,106.49,MegaRetailStore,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5275,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,44,44,51,107.38,107.38,The Supps,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5276,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,45,45,52,109.14,109.14,Wright Bro's Supply,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5277,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound, 80 Ounce",2016-06-26,46,46,53,113.98,113.98,AB Services,Other,57.97,Amazon,Ships from and sold by Amazon.com.,67.3
5278,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,1,1,1,167.68,167.68,UltraClean Supply,Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5279,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,2,1,1,167.68,167.68,STEVENS KINGhjuh,Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5280,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,3,1,1,167.68,167.68,CRAWFORD GREEN456,Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5281,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,4,1,1,167.68,167.68,WARREN MITCHELL123,Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5282,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,5,1,1,167.68,167.68,Eagles soar tak,Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5283,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,6,1,1,167.68,167.68,Happy Happy Encounter,Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5284,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,7,2,2,168.96,183.29,Amazon.com,Amazon,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5285,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,8,3,3,169.99,184.32,Galaxy Vacuum,FBA,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5286,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,9,4,4,188.22,188.22,American Heater Company,Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5287,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,21,16,4,188.22,188.22,American Heater Company,Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5288,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,10,5,5,189.74,189.74,antonline,Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5289,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,11,6,6,194.58,194.58,Clean It Supply,Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5290,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,12,7,7,196.05,196.05,Independence Fulfillment Services,Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5291,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,13,8,8,200.98,200.98,"Corbeze, a Native American Org",Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5292,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,14,9,9,209.12,209.12,Alliance(Supply),Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5293,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,15,10,10,209.91,209.91,BisonOffice,Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5294,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,16,11,11,214.73,214.73,Britt & Jules,Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5295,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,17,12,12,216.78,216.78,BuyVPC,Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5296,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,18,13,13,224.58,224.58,My office innovations,Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5297,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,19,14,14,225.98,225.98,goshopper,Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5298,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,20,15,15,235.23,235.23,Sweetwater Products,Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5299,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,22,17,16,259.98,259.98,Max.Store,Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5300,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,23,18,17,263.69,263.69,Shoplet,Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5301,"Oreck Commercial XL2100RHS 8 Pound Commercial Upright Vacuum, Blue",2016-06-14,24,19,18,265.57,265.57,"Edge Industrial Supply, LLC",Other,168.96,Amazon,Ships from and sold by Amazon.com in easy-to-open packaging.,183.29000000000002
5302,"Orgain Organic Protein Plant-Based Powder, Vanilla Bean, 2.03 Pound",2016-06-26,1,1,1,35.98,35.98,Nutrition Depot,Other,34.99,O,Ships from and sold by Nutrition Depot.,35.980000000000004
5303,"Orgain Organic Protein Plant-Based Powder, Vanilla Bean, 2.03 Pound",2016-06-26,2,2,2,53.17,53.17,VirVentures,Other,34.99,O,Ships from and sold by Nutrition Depot.,35.980000000000004
5304,"Pepperell Craft Making Assorted Pom Poms, Standard Colors, 750 Per Package",2016-08-29,5,4,1,13.23,13.23,Touchupstore LLC,Other,9.76,Amazon,Ships from and sold by Amazon.com.,16.43
5305,"Pepperell Craft Making Assorted Pom Poms, Standard Colors, 750 Per Package",2016-08-29,8,6,2,13.73,13.73,BIC Warehouse,Other,9.76,Amazon,Ships from and sold by Amazon.com.,16.43
